ID,Subject,Is_deleted,Add_time,Update_time,Deal_ID,Org_ID,Done,Marked_as_done_time,Due_Datetime,Duration_(Hours),Duration_(Minutes)
8554,Call,False,2025-10-09 20:29:51,2025-10-09 20:43:34,0,21.0,True,2025-10-09 20:29:51,2025-10-09 20:25:00,0.05,3
8556,Call,False,2025-10-09 20:30:23,2025-10-09 20:45:11,9231,21.0,True,2025-10-09 20:30:23,2025-10-09 20:29:00,0.0,0
8557,Call,False,2025-10-09 20:31:12,2025-10-09 20:46:02,0,21.0,True,2025-10-09 20:31:12,2025-10-09 20:30:00,0.0,0
8558,Call,False,2025-10-09 20:32:13,2025-10-09 20:47:10,9232,21.0,True,2025-10-09 20:32:13,2025-10-09 20:31:00,0.0,0
8559,Call,False,2025-10-09 20:41:42,2025-10-09 20:55:13,9229,21.0,True,2025-10-09 20:41:42,2025-10-09 20:32:00,0.1333333333333333,8
8561,Call,False,2025-10-09 20:43:22,2025-10-09 20:43:22,0,21.0,True,2025-10-09 20:43:22,2025-10-09 20:41:00,0.0,0
8562,Call,False,2025-10-09 20:44:11,2025-10-09 20:44:11,0,21.0,True,2025-10-09 20:44:11,2025-10-09 20:43:00,0.0,0
8563,Call,False,2025-10-09 20:44:31,2025-10-09 20:59:23,9228,21.0,True,2025-10-09 20:44:31,2025-10-09 20:44:00,0.0,0
8564,Call,False,2025-10-09 20:46:12,2025-10-09 21:00:27,9227,21.0,True,2025-10-09 20:46:12,2025-10-09 20:44:00,0.01666666666666667,1
8565,Call,False,2025-10-09 20:47:11,2025-10-14 19:40:03,0,21.0,True,2025-10-09 20:47:11,2025-10-09 20:46:00,0.0,0
8566,Call,False,2025-10-09 20:48:14,2025-10-09 21:03:02,0,21.0,True,2025-10-09 20:48:14,2025-10-09 20:47:00,0.0,0
8567,Call,False,2025-10-09 20:48:48,2025-10-14 19:40:04,0,21.0,True,2025-10-09 20:48:48,2025-10-09 20:48:00,0.0,0
8568,Call,False,2025-10-09 20:49:22,2025-10-09 21:04:09,9222,21.0,True,2025-10-09 20:49:22,2025-10-09 20:48:00,0.01666666666666667,1
8569,Call,False,2025-10-09 20:50:32,2025-10-09 21:05:21,9221,21.0,True,2025-10-09 20:50:32,2025-10-09 20:49:00,0.0,0
8570,Call,False,2025-10-09 20:51:21,2025-10-09 21:06:13,0,21.0,True,2025-10-09 20:51:21,2025-10-09 20:50:00,0.0,0
8571,Call,False,2025-10-09 20:51:38,2025-10-14 19:40:04,0,21.0,True,2025-10-09 20:51:38,2025-10-09 20:49:00,0.05,3
8572,Call,False,2025-10-09 20:52:41,2025-10-09 21:07:17,9220,21.0,True,2025-10-09 20:52:41,2025-10-09 20:51:00,0.01666666666666667,1
8573,Call,False,2025-10-09 20:56:11,2025-10-09 21:10:37,0,21.0,True,2025-10-09 20:56:11,2025-10-09 20:52:00,0.05,3
8574,Call,False,2025-10-09 20:57:12,2025-10-09 21:12:02,9219,21.0,True,2025-10-09 20:57:11,2025-10-09 20:55:00,0.0,0
8575,Call,False,2025-10-09 21:01:04,2025-10-14 19:26:55,9218,21.0,True,2025-10-14 19:26:55,2025-10-13 19:00:00,0.25,15
8576,Call,False,2025-10-09 21:01:11,2025-10-09 21:14:00,9218,21.0,True,2025-10-09 21:01:11,2025-10-09 20:57:00,0.03333333333333333,2
8577,Call,False,2025-10-09 21:06:22,2025-10-09 21:20:00,0,21.0,True,2025-10-09 21:06:22,2025-10-09 21:01:00,0.06666666666666667,4
8578,Call,False,2025-10-10 14:18:52,2026-04-08 16:45:47,6711,21.0,True,2025-10-21 16:58:44,2025-10-10 00:00:00,0.0,0
8580,Call,False,2025-10-10 18:07:41,2025-10-10 18:07:41,0,21.0,True,2025-10-10 18:07:41,2025-10-10 18:07:00,0.0,0
8581,Call,False,2025-10-10 18:08:27,2025-10-10 18:23:23,0,21.0,True,2025-10-10 18:08:27,2025-10-10 18:08:00,0.01666666666666667,1
8582,Call,False,2025-10-10 18:08:42,2025-10-10 18:23:41,0,21.0,True,2025-10-10 18:08:42,2025-10-10 18:07:00,0.0,0
8583,Call,False,2025-10-10 18:09:13,2025-10-10 18:09:13,0,21.0,True,2025-10-10 18:09:13,2025-10-10 18:08:00,0.0,0
8584,Call,False,2025-10-10 18:10:52,2025-10-10 18:25:28,9217,21.0,True,2025-10-10 18:10:52,2025-10-10 18:09:00,0.01666666666666667,1
8585,Call,False,2025-10-10 18:13:51,2025-10-10 18:28:13,9216,21.0,True,2025-10-10 18:13:51,2025-10-10 18:10:00,0.05,3
8586,Call,False,2025-10-10 18:15:11,2025-10-10 18:29:56,9215,21.0,True,2025-10-10 18:15:11,2025-10-10 18:13:00,0.0,0
8587,Call,False,2025-10-10 18:15:52,2025-10-10 18:30:44,0,21.0,True,2025-10-10 18:15:52,2025-10-10 18:15:00,0.0,0
8589,Call,False,2025-10-10 18:42:42,2026-04-08 16:45:47,6648,21.0,True,2025-10-21 16:39:21,2025-10-10 00:00:00,0.0,0
8590,Email,False,2025-10-10 18:42:52,2026-04-08 16:46:00,0,21.0,True,2026-01-13 14:46:42,2026-01-10 00:00:00,0.0,0
8591,Call,False,2025-10-10 18:43:42,2026-04-08 16:45:47,6720,21.0,True,2025-10-21 16:38:43,2025-10-10 00:00:00,0.0,0
8593,Email,False,2025-10-10 18:43:50,2026-04-08 16:46:00,0,21.0,True,2026-01-13 14:46:21,2026-01-10 00:00:00,0.0,0
8595,Call,False,2025-10-10 18:44:27,2026-04-08 16:45:47,6735,21.0,True,2025-10-21 16:39:01,2025-10-10 00:00:00,0.0,0
8596,Email,False,2025-10-10 18:44:31,2026-04-08 16:46:00,0,21.0,True,2026-01-13 14:46:23,2026-01-10 00:00:00,0.0,0
8597,Call,False,2025-10-10 18:47:38,2026-04-08 16:45:47,6798,21.0,True,2025-10-21 16:26:28,2025-10-10 00:00:00,0.0,0
8598,Call,False,2025-10-10 18:47:55,2026-04-08 16:45:47,6825,21.0,True,2026-01-13 14:45:49,2025-10-10 00:00:00,0.0,0
8599,Email,False,2025-10-10 18:47:58,2026-04-08 16:46:00,0,21.0,True,2026-01-13 14:45:53,2026-01-10 00:00:00,0.0,0
8600,Call,False,2025-10-10 18:48:27,2026-04-08 16:45:47,6826,21.0,True,2025-10-21 16:24:48,2025-10-10 00:00:00,0.0,0
8601,Call,False,2025-10-10 18:48:41,2026-04-08 16:45:47,6678,21.0,True,2025-10-21 16:25:03,2025-10-10 00:00:00,0.0,0
8602,Call,False,2025-10-10 18:49:05,2026-04-08 16:45:47,6641,21.0,True,2025-10-21 16:59:44,2025-10-10 00:00:00,0.0,0
8604,Call,False,2025-10-10 18:50:47,2026-04-08 16:45:47,6658,21.0,True,2026-01-13 14:46:14,2025-10-10 00:00:00,0.0,0
8605,Call,False,2025-10-10 19:39:23,2025-10-14 19:26:54,9218,21.0,True,2025-10-14 19:26:54,2025-10-13 15:35:00,0.25,15
8606,Call,False,2025-10-10 19:40:41,2025-10-10 19:40:41,9213,21.0,True,2025-10-10 19:40:41,2025-10-10 18:15:00,0.2,12
8607,Call,False,2025-10-10 19:56:46,2025-10-10 19:56:50,9213,21.0,True,2025-10-10 19:56:46,2025-10-10 19:56:00,0.0,0
8608,Call,False,2025-10-10 20:28:07,2025-10-14 19:40:04,0,21.0,True,2025-10-10 20:28:07,2025-10-10 20:27:00,0.01666666666666667,1
8611,Call,False,2025-10-10 21:26:21,2025-10-10 21:26:21,0,21.0,True,2025-10-10 21:26:21,2025-10-10 19:40:00,0.06666666666666667,4
8612,Call,False,2025-10-10 21:27:12,2025-10-10 21:42:04,0,21.0,True,2025-10-10 21:27:12,2025-10-10 21:26:00,0.01666666666666667,1
8615,Call,False,2025-10-11 14:36:41,2025-10-30 21:28:02,7081,28.0,True,2025-10-11 14:36:41,2025-10-11 14:36:00,0.01666666666666667,1
8616,Call,False,2025-10-11 16:42:07,2025-10-11 16:57:06,9229,21.0,True,2025-10-11 16:42:07,2025-10-11 16:39:00,0.05,3
8618,Email,False,2025-10-11 19:19:00,2025-10-11 19:19:00,0,15.0,True,2025-10-11 19:19:00,2026-01-11 00:00:00,0.0,0
8619,Call,False,2025-10-11 19:19:10,2025-10-11 19:19:10,0,15.0,True,2025-10-11 19:19:10,2025-10-11 00:00:00,0.0,0
8621,Call,False,2025-10-13 12:23:54,2026-04-08 16:45:47,6698,21.0,True,2026-01-13 14:45:51,2025-10-13 00:00:00,0.0,0
8623,Call,False,2025-10-13 13:31:34,2026-04-08 16:45:47,6811,21.0,True,2025-12-24 13:49:09,2025-10-13 00:00:00,0.0,0
8625,Call,False,2025-10-13 13:54:46,2026-04-08 16:45:47,6662,21.0,True,2025-10-21 16:55:50,2025-10-13 00:00:00,0.0,0
8627,Call,False,2025-10-13 13:55:10,2026-04-08 16:45:47,6719,21.0,True,2025-10-21 16:55:34,2025-10-13 00:00:00,0.0,0
8629,Call,False,2025-10-13 13:55:33,2026-04-08 16:45:47,6809,21.0,True,2025-11-04 18:14:03,2025-10-13 00:00:00,0.0,0
8637,Call,False,2025-10-13 15:55:38,2025-10-14 13:56:21,9253,21.0,True,2025-10-13 15:55:38,2025-10-13 16:22:00,0.05,3
8638,Call,False,2025-10-13 17:40:07,2026-04-08 16:45:47,6737,21.0,True,2025-10-15 13:33:50,2025-10-13 00:00:00,0.0,0
8639,Call,False,2025-10-13 17:49:53,2026-04-08 16:45:47,6653,21.0,True,2025-10-21 16:36:35,2025-10-13 00:00:00,0.0,0
8640,Call,False,2025-10-13 17:50:38,2026-04-08 16:45:47,6716,21.0,True,2025-10-15 13:49:45,2025-10-13 00:00:00,0.0,0
8641,Call,False,2025-10-13 17:50:49,2026-04-08 16:45:47,6681,21.0,True,2025-10-21 16:37:05,2025-10-13 00:00:00,0.0,0
8642,Call,False,2025-10-13 18:00:02,2026-04-08 16:45:47,6771,21.0,True,2025-10-21 16:40:46,2025-10-13 00:00:00,0.0,0
8643,Call,False,2025-10-13 18:20:42,2026-04-08 16:45:47,6734,21.0,True,2025-10-21 16:53:31,2025-10-13 00:00:00,0.0,0
8644,Call,False,2025-10-13 18:29:41,2026-04-08 16:45:47,6749,21.0,True,2025-10-21 16:56:47,2025-10-13 00:00:00,0.0,0
8645,Call,False,2025-10-13 18:57:00,2026-04-08 16:45:47,6761,21.0,True,2026-01-13 14:49:02,2025-10-13 00:00:00,0.0,0
8647,Call,False,2025-10-13 19:16:02,2026-04-08 16:45:47,6752,21.0,True,2025-10-15 13:34:50,2025-10-13 00:00:00,0.0,0
8650,Call,False,2025-10-13 19:25:46,2026-04-08 16:45:47,6814,21.0,True,2025-10-15 19:30:42,2025-10-13 00:00:00,0.0,0
8651,Call,False,2025-10-13 19:25:58,2026-04-08 16:45:47,6671,21.0,True,2025-10-15 19:30:53,2025-10-13 00:00:00,0.0,0
8654,Call,False,2025-10-13 19:43:27,2025-10-13 19:43:50,9218,21.0,True,2025-10-13 19:43:27,2025-10-13 19:42:00,0.01666666666666667,1
8655,Call,False,2025-10-13 19:45:27,2025-10-13 19:45:50,6279,21.0,True,2025-10-13 19:45:27,2025-10-13 19:44:00,0.01666666666666667,1
8658,Call,False,2025-10-13 20:06:47,2025-10-13 20:06:50,9229,21.0,True,2025-10-13 20:06:47,2025-10-13 20:01:00,0.1,6
8661,Call,False,2025-10-13 20:40:46,2025-10-13 20:55:40,9229,21.0,True,2025-10-13 20:40:46,2025-10-13 20:19:00,0.3666666666666666,22
8662,Email,False,2025-10-13 20:40:53,2025-10-13 20:40:53,0,21.0,True,2025-10-13 20:40:53,2026-01-13 00:00:00,0.0,0
8677,Meeting,False,2025-10-14 13:45:08,2026-01-08 13:48:26,0,,True,2026-01-08 13:48:26,2025-10-14 20:00:00,0.5,30
8678,Email,False,2025-10-14 14:06:38,2025-10-14 14:06:38,0,11.0,True,2025-10-14 14:06:38,2026-01-14 00:00:00,0.0,0
8679,Call,False,2025-10-14 14:11:27,2025-10-14 14:11:50,0,21.0,True,2025-10-14 14:11:27,2025-10-14 14:10:00,0.01666666666666667,1
8680,Call,False,2025-10-14 14:18:27,2025-10-24 17:59:23,0,21.0,True,2025-10-14 14:18:27,2025-10-14 14:16:00,0.03333333333333333,2
8681,Call,False,2025-10-14 14:20:38,2025-10-14 14:20:51,9255,,True,2025-10-14 14:20:38,2025-10-14 14:19:00,0.01666666666666667,1
8682,Call,False,2025-10-14 14:21:08,2025-10-14 14:36:00,9255,,True,2025-10-14 14:21:08,2025-10-14 14:20:00,0.01666666666666667,1
8683,Call,False,2025-10-14 14:21:17,2025-10-14 14:36:18,9255,,True,2025-10-14 14:21:17,2025-10-14 14:21:00,0.01666666666666667,1
8684,Call,False,2025-10-14 14:24:37,2025-10-14 14:39:30,9255,,True,2025-10-14 14:24:37,2025-10-14 14:22:00,0.05,3
8685,Call,False,2025-10-14 14:28:47,2025-10-24 17:59:23,0,,True,2025-10-14 14:28:47,2025-10-14 14:21:00,0.1333333333333333,8
8686,Call,False,2025-10-14 14:31:17,2025-10-14 14:31:21,9255,,True,2025-10-14 14:31:17,2025-10-14 14:30:00,0.01666666666666667,1
8687,Call,False,2025-10-14 14:31:37,2025-10-14 14:31:53,9255,,True,2025-10-14 14:31:37,2025-10-14 14:31:00,0.01666666666666667,1
8689,Call,False,2025-10-14 14:52:35,2026-04-08 16:45:47,6630,21.0,True,2026-01-14 15:47:39,2025-10-14 00:00:00,0.0,0
8693,Call,False,2025-10-14 15:01:28,2026-04-08 16:45:47,6660,21.0,True,2025-10-21 16:54:57,2025-10-14 00:00:00,0.0,0
8695,Call,False,2025-10-14 15:01:50,2026-04-08 16:45:47,6721,21.0,True,2025-10-21 16:54:44,2025-10-14 00:00:00,0.0,0
8697,Call,False,2025-10-14 15:03:24,2026-04-08 16:45:47,6763,21.0,True,2025-10-15 13:38:13,2025-10-14 00:00:00,0.0,0
8699,Call,False,2025-10-14 15:09:58,2025-10-24 17:59:23,0,,True,2025-10-14 15:09:58,2025-10-14 15:09:00,0.01666666666666667,1
8700,Call,False,2025-10-14 15:12:47,2025-10-24 17:59:23,0,,True,2025-10-14 15:12:47,2025-10-14 15:09:00,0.05,3
8702,Call,False,2025-10-14 15:16:38,2025-10-14 19:40:04,0,21.0,True,2025-10-14 15:16:38,2025-10-14 15:16:00,0.01666666666666667,1
8703,Meeting,False,2025-10-14 15:28:50,2026-01-08 13:48:26,0,,True,2026-01-08 13:48:26,2025-10-17 15:00:00,1.0,60
8707,Call,False,2025-10-14 15:41:04,2026-04-08 16:45:47,6790,21.0,True,2025-10-27 15:41:52,2025-10-14 00:00:00,0.0,0
8709,Call,False,2025-10-14 15:48:17,2025-10-14 15:48:21,7625,,True,2025-10-14 15:48:17,2025-10-14 15:47:00,0.01666666666666667,1
8710,Call,False,2025-10-14 15:51:17,2026-02-03 20:47:50,0,21.0,True,2025-10-14 15:51:17,2025-10-14 15:49:00,0.01666666666666667,1
8711,Call,False,2025-10-14 15:53:57,2025-10-14 16:08:58,7625,,True,2025-10-14 15:53:57,2025-10-14 15:53:00,0.01666666666666667,1
8712,Call,False,2025-10-14 16:02:28,2025-10-14 16:17:29,9235,21.0,True,2025-10-14 16:02:28,2025-10-14 15:54:00,0.1333333333333333,8
8714,Call,False,2025-10-14 16:47:38,2025-10-14 17:02:33,7625,,True,2025-10-14 16:47:38,2025-10-14 16:47:00,0.01666666666666667,1
8716,Call,False,2025-10-14 18:23:47,2025-10-14 18:38:44,7616,,True,2025-10-14 18:23:47,2025-10-14 18:21:00,0.03333333333333333,2
8719,Email,False,2025-10-14 18:27:17,2025-10-14 18:27:17,0,21.0,True,2025-10-14 18:27:17,2026-01-14 00:00:00,0.0,0
8720,Call,False,2025-10-14 18:27:19,2025-10-14 18:27:19,0,21.0,True,2025-10-14 18:27:19,2025-10-14 00:00:00,0.0,0
8725,Call,False,2025-10-14 18:41:27,2025-10-14 18:41:50,0,21.0,True,2025-10-14 18:41:27,2025-10-14 18:38:00,0.05,3
8726,Call,False,2025-10-14 19:00:37,2025-10-14 19:00:51,8640,,True,2025-10-14 19:00:36,2025-10-14 18:59:00,0.01666666666666667,1
8727,Call,False,2025-10-14 19:02:51,2025-10-14 19:03:21,8729,,True,2025-10-14 19:02:51,2025-10-14 19:02:00,0.0,0
8728,Call,False,2025-10-14 19:05:57,2025-10-14 19:06:21,9248,21.0,True,2025-10-14 19:05:57,2025-10-14 19:05:00,0.01666666666666667,1
8729,Call,False,2025-10-14 19:07:17,2025-10-14 19:07:21,9247,21.0,True,2025-10-14 19:07:17,2025-10-14 19:06:00,0.01666666666666667,1
8730,Call,False,2025-10-14 19:08:57,2025-10-14 19:23:50,9241,21.0,True,2025-10-14 19:08:57,2025-10-14 19:07:00,0.01666666666666667,1
8731,Call,False,2025-10-14 19:31:07,2025-10-14 19:40:10,0,21.0,True,2025-10-14 19:31:07,2025-10-14 19:29:00,0.03333333333333333,2
8732,Call,False,2025-10-14 19:34:57,2025-10-14 19:49:52,0,21.0,True,2025-10-14 19:34:57,2025-10-14 19:34:00,0.01666666666666667,1
8733,Call,False,2025-10-14 19:39:27,2025-10-14 19:40:10,0,21.0,True,2025-10-14 19:39:27,2025-10-14 19:36:00,0.05,3
8735,Call,False,2025-10-14 19:41:57,2025-10-14 19:56:55,0,21.0,True,2025-10-14 19:41:57,2025-10-14 19:40:00,0.01666666666666667,1
8736,Call,False,2025-10-14 19:47:08,2025-10-14 20:02:06,9222,21.0,True,2025-10-14 19:47:08,2025-10-14 19:43:00,0.06666666666666667,4
8737,Call,False,2025-10-14 19:52:57,2025-10-14 19:53:21,9220,21.0,True,2025-10-14 19:52:57,2025-10-14 19:49:00,0.06666666666666667,4
8738,Call,False,2025-10-14 20:02:16,2025-10-14 20:02:21,9751,21.0,True,2025-10-14 20:02:16,2025-10-14 20:01:00,0.01666666666666667,1
8793,Call,False,2025-10-15 12:21:33,2026-04-08 16:45:47,6724,21.0,True,2025-10-16 12:37:52,2025-10-15 00:00:00,0.0,0
8795,Call,False,2025-10-15 12:21:54,2026-04-08 16:45:47,6679,21.0,True,2026-01-15 19:42:05,2025-10-15 00:00:00,0.0,0
8796,Email,False,2025-10-15 12:22:02,2026-04-08 16:46:00,0,21.0,True,2026-01-15 19:42:08,2026-01-15 00:00:00,0.0,0
8797,Call,False,2025-10-15 12:22:21,2026-04-08 16:45:47,6803,21.0,True,2025-10-21 16:24:06,2025-10-15 00:00:00,0.0,0
8799,Call,False,2025-10-15 12:22:41,2026-04-08 16:45:47,6673,21.0,True,2025-10-21 16:24:25,2025-10-15 00:00:00,0.0,0
8800,Email,False,2025-10-15 12:22:50,2026-04-08 16:46:00,0,21.0,True,2026-01-15 19:43:03,2026-01-15 00:00:00,0.0,0
8801,Call,False,2025-10-15 12:26:55,2026-04-08 16:45:47,6774,21.0,True,2025-10-21 17:09:32,2025-10-15 00:00:00,0.0,0
8803,Call,False,2025-10-15 13:33:22,2026-04-08 16:45:47,6792,21.0,True,2025-10-21 16:46:00,2025-10-15 00:00:00,0.0,0
8804,Call,False,2025-10-15 13:33:52,2026-04-08 16:45:47,6737,21.0,True,2025-10-21 16:42:39,2025-10-15 00:00:00,0.0,0
8805,Call,False,2025-10-15 13:34:32,2026-04-08 16:45:47,6822,21.0,True,2025-10-21 16:58:25,2025-10-15 00:00:00,0.0,0
8809,Call,False,2025-10-15 13:36:19,2026-04-08 16:45:47,6661,21.0,True,2025-10-21 16:30:02,2025-10-15 00:00:00,0.0,0
8811,Call,False,2025-10-15 13:36:50,2026-04-08 16:45:47,6725,21.0,True,2025-10-21 16:26:06,2025-10-15 00:00:00,0.0,0
8813,Call,False,2025-10-15 13:37:16,2026-04-08 16:45:47,6631,21.0,True,2025-10-21 16:53:13,2025-10-15 00:00:00,0.0,0
8815,Call,False,2025-10-15 13:37:57,2026-04-08 16:45:47,6789,21.0,True,2025-12-24 13:47:03,2025-10-15 00:00:00,0.0,0
8816,Call,False,2025-10-15 13:38:14,2026-04-08 16:45:47,6763,21.0,True,2025-10-21 17:00:50,2025-10-15 00:00:00,0.0,0
8817,Call,False,2025-10-15 13:49:47,2026-04-08 16:45:47,6716,21.0,True,2025-10-21 16:36:53,2025-10-15 00:00:00,0.0,0
8818,Call,False,2025-10-15 13:50:24,2026-04-08 16:45:47,6780,21.0,True,2025-10-21 16:42:57,2025-10-15 00:00:00,0.0,0
8819,Call,False,2025-10-15 14:20:22,2025-10-15 14:20:22,7625,,True,2025-10-15 14:20:22,2025-10-15 14:20:00,0.01666666666666667,1
8822,Call,False,2025-10-15 17:19:51,2026-04-08 16:45:47,6639,21.0,True,2025-10-21 16:51:38,2025-10-15 00:00:00,0.0,0
8827,Call,False,2025-10-15 17:52:51,2026-04-08 16:45:47,6728,21.0,True,2025-10-16 12:37:40,2025-10-15 00:00:00,0.0,0
8829,Call,False,2025-10-15 17:54:42,2025-10-15 17:54:42,0,21.0,True,2025-10-15 17:54:42,2025-10-15 17:53:00,0.0,0
8830,Call,False,2025-10-15 17:55:21,2025-10-15 17:55:21,9246,21.0,True,2025-10-15 17:55:21,2025-10-15 17:54:00,0.01666666666666667,1
8831,Call,False,2025-10-15 17:55:42,2025-10-15 17:55:50,9209,21.0,True,2025-10-15 17:55:42,2025-10-15 17:55:00,0.0,0
8832,Call,False,2025-10-15 17:57:11,2025-10-15 17:57:11,9208,21.0,True,2025-10-15 17:57:11,2025-10-15 17:55:00,0.01666666666666667,1
8833,Call,False,2025-10-15 17:58:11,2025-10-15 17:58:19,9212,21.0,True,2025-10-15 17:58:11,2025-10-15 17:57:00,0.01666666666666667,1
8834,Call,False,2025-10-15 18:22:11,2025-10-15 18:22:11,9210,21.0,True,2025-10-15 18:22:11,2025-10-15 18:21:00,0.0,0
8835,Call,False,2025-10-15 18:22:52,2025-10-15 18:23:00,9204,21.0,True,2025-10-15 18:22:52,2025-10-15 18:22:00,0.0,0
8836,Call,False,2025-10-15 18:28:43,2025-10-15 18:28:43,9206,21.0,True,2025-10-15 18:28:43,2025-10-15 18:22:00,0.01666666666666667,1
8837,Call,False,2025-10-15 18:28:43,2025-11-19 16:24:17,9206,21.0,True,2025-11-19 16:24:17,2025-10-24 18:30:00,0.25,15
8838,Call,False,2025-10-15 18:37:52,2025-10-15 18:37:52,6233,,True,2025-10-15 18:37:52,2025-10-15 18:28:00,0.1166666666666667,7
8839,Call,False,2025-10-15 18:39:11,2025-10-15 18:39:11,9206,21.0,True,2025-10-15 18:39:11,2025-10-15 18:38:00,0.0,0
8840,Call,False,2025-10-15 18:40:11,2025-10-31 20:45:58,0,21.0,True,2025-10-15 18:40:11,2025-10-15 18:38:00,0.0,0
8841,Call,False,2025-10-15 18:41:11,2025-10-15 18:41:20,9201,21.0,True,2025-10-15 18:41:11,2025-10-15 18:40:00,0.0,0
8842,Call,False,2025-10-15 18:49:32,2025-10-15 18:49:32,9226,21.0,True,2025-10-15 18:49:32,2025-10-15 18:41:00,0.1,6
8843,Call,False,2025-10-15 18:55:47,2026-04-08 16:45:47,6666,21.0,True,2025-10-21 16:29:41,2025-10-15 00:00:00,0.0,0
8845,Call,False,2025-10-15 18:56:13,2026-04-08 16:45:47,6667,21.0,True,2025-10-21 16:29:18,2025-10-15 00:00:00,0.0,0
8847,Call,False,2025-10-15 18:56:35,2026-04-08 16:45:47,6738,21.0,True,2025-10-21 16:29:06,2025-10-15 00:00:00,0.0,0
8849,Call,False,2025-10-15 18:56:58,2026-04-08 16:45:48,6730,21.0,True,2025-10-21 16:28:50,2025-10-15 00:00:00,0.0,0
8851,Call,False,2025-10-15 18:57:52,2025-10-15 18:57:52,0,21.0,True,2025-10-15 18:57:52,2025-10-15 18:49:00,0.01666666666666667,1
8852,Call,False,2025-10-15 19:30:43,2026-04-08 16:45:48,6814,21.0,True,2025-12-24 13:48:18,2025-10-15 00:00:00,0.0,0
8854,Call,False,2025-10-15 19:34:48,2026-04-08 16:45:48,6731,21.0,True,2025-10-21 16:38:09,2025-10-15 00:00:00,0.0,0
8856,Call,False,2025-10-15 19:38:31,2026-01-09 17:19:43,9200,21.0,True,2026-01-09 17:19:43,2025-10-24 00:00:00,0.0,0
8857,Call,False,2025-10-15 19:38:52,2025-10-15 19:38:52,9200,21.0,True,2025-10-15 19:38:52,2025-10-15 18:58:00,0.1333333333333333,8
8858,Call,False,2025-10-15 19:39:43,2025-10-15 19:39:43,0,21.0,True,2025-10-15 19:39:43,2025-10-15 19:38:00,0.01666666666666667,1
8859,Call,False,2025-10-15 19:40:41,2025-10-15 19:40:41,0,21.0,True,2025-10-15 19:40:41,2025-10-15 19:40:00,0.01666666666666667,1
8860,Call,False,2025-10-15 19:41:11,2025-10-15 19:41:11,9199,21.0,True,2025-10-15 19:41:11,2025-10-15 19:39:00,0.01666666666666667,1
8861,Call,False,2025-10-15 19:45:11,2025-10-15 19:45:11,9198,21.0,True,2025-10-15 19:45:11,2025-10-15 19:41:00,0.05,3
8862,Call,False,2025-10-15 19:46:53,2025-10-15 19:46:53,0,21.0,True,2025-10-15 19:46:53,2025-10-15 19:45:00,0.01666666666666667,1
8863,Call,False,2025-10-15 19:47:02,2025-10-15 19:47:02,0,21.0,True,2025-10-15 19:47:02,2025-10-15 19:46:00,0.01666666666666667,1
8864,Call,False,2025-10-15 19:53:52,2025-10-15 19:53:52,0,21.0,True,2025-10-15 19:53:52,2025-10-15 19:46:00,0.05,3
8865,Call,False,2025-10-15 19:59:22,2025-10-15 19:59:22,9197,21.0,True,2025-10-15 19:59:22,2025-10-15 19:53:00,0.0,0
8866,Call,False,2025-10-15 20:01:22,2025-10-15 20:01:22,9196,21.0,True,2025-10-15 20:01:22,2025-10-15 19:59:00,0.01666666666666667,1
8867,Call,False,2025-10-15 20:02:02,2025-10-15 20:02:02,9196,21.0,True,2025-10-15 20:02:02,2025-10-15 20:01:00,0.01666666666666667,1
8868,Call,False,2025-10-15 20:02:52,2025-10-15 20:02:51,9195,21.0,True,2025-10-15 20:02:51,2025-10-15 20:01:00,0.01666666666666667,1
8869,Call,False,2025-10-15 20:05:11,2025-10-15 20:05:11,9194,21.0,True,2025-10-15 20:05:11,2025-10-15 20:02:00,0.03333333333333333,2
8870,Call,False,2025-10-15 20:05:43,2025-10-15 20:05:43,0,28.0,True,2025-10-15 20:05:43,2025-10-15 20:05:00,0.0,0
8871,Call,False,2025-10-15 20:11:40,2026-04-08 16:45:48,6820,21.0,True,2025-10-16 12:50:41,2025-10-15 00:00:00,0.0,0
8872,Email,False,2025-10-15 20:11:49,2026-04-08 16:46:00,0,21.0,True,2026-01-15 19:44:12,2026-01-15 00:00:00,0.0,0
8873,Call,False,2025-10-15 20:17:22,2025-10-15 20:17:22,5108,21.0,True,2025-10-15 20:17:22,2025-10-15 20:05:00,0.06666666666666667,4
8874,Call,False,2025-10-15 20:17:51,2025-10-15 20:17:51,9193,21.0,True,2025-10-15 20:17:51,2025-10-15 20:17:00,0.0,0
8875,Call,False,2025-10-15 20:24:23,2025-10-15 20:24:23,0,21.0,True,2025-10-15 20:24:23,2025-10-15 20:17:00,0.08333333333333333,5
8876,Call,False,2025-10-15 20:29:38,2025-10-15 20:29:50,9195,21.0,True,2025-10-15 20:29:38,2025-10-15 20:28:00,0.0,0
8877,Call,False,2025-10-15 20:44:32,2025-10-15 20:44:32,0,21.0,True,2025-10-15 20:44:32,2025-10-15 20:24:00,0.06666666666666667,4
8879,Call,False,2025-10-15 20:59:26,2025-10-15 20:59:50,6279,21.0,True,2025-10-15 20:59:26,2025-10-15 20:59:00,0.0,0
8880,Call,False,2025-10-15 21:00:58,2025-10-15 21:01:20,6279,21.0,True,2025-10-15 21:00:58,2025-10-15 20:59:00,0.01666666666666667,1
