ID_x,Title,Value,Org ID,Stage ID,Currency,Add time,Update time,Status,Lost reason,Close time,Pipeline ID,Won time,Lost time,Stage change time,Is deleted,Add_time,Close_time,Won_time,Lost_time,Add_Month,ID_y,Stage_Probability,Weighted_Value,Is_Open,Is_Won,Is_Lost,Add_Year,Add_Quarter,Add_Weekday
6837,Web Form Lead,0.0,16.0,110,USD,2025-09-16 11:36:19,2025-09-21 13:18:32,lost,Lifestyle change,2025-09-21 13:18:32,19,,2025-09-21 13:18:32,,False,2025-09-16 11:36:19,2025-09-21 13:18:32,,2025-09-21 13:18:32,9,110,5,0.0,0,0,1,2025,3,1
6838,Web Form Lead,0.0,16.0,110,USD,2025-09-16 11:44:06,2025-09-21 13:18:19,lost,Lifestyle change,2025-09-21 13:18:19,19,,2025-09-21 13:18:19,,False,2025-09-16 11:44:06,2025-09-21 13:18:19,,2025-09-21 13:18:19,9,110,5,0.0,0,0,1,2025,3,1
6839,Web Form Lead,0.0,18.0,135,USD,2025-09-16 13:26:56,2026-04-27 22:39:12,lost,Lifestyle change,2026-04-27 22:39:08,19,,2026-04-27 22:39:08,2026-04-27 22:39:12,False,2025-09-16 13:26:56,2026-04-27 22:39:08,,2026-04-27 22:39:08,9,135,0,0.0,0,0,1,2025,3,1
6840,Direct Lead,0.0,28.0,135,USD,2025-09-16 14:08:19,2026-02-18 18:48:09,lost,Looking for short-term stay only,2026-02-18 18:48:07,19,,2026-02-18 18:48:07,2026-02-18 18:48:09,False,2025-09-16 14:08:19,2026-02-18 18:48:07,,2026-02-18 18:48:07,9,135,0,0.0,0,0,1,2025,3,1
6841,Web Form Lead,8327.74,17.0,111,USD,2025-09-16 14:50:56,2025-10-23 15:12:11,lost,Lifestyle change,2025-10-23 15:12:11,19,,2025-10-23 15:12:11,2025-09-16 16:23:55,False,2025-09-16 14:50:56,2025-10-23 15:12:11,,2025-10-23 15:12:11,9,111,15,1249.1609999999998,0,0,1,2025,3,1
6842,Web Form Lead,0.0,17.0,111,USD,2025-09-16 15:51:24,2025-10-02 18:07:30,lost,Lifestyle change,2025-10-02 18:07:30,19,,2025-10-02 18:07:30,2025-09-16 16:21:40,False,2025-09-16 15:51:24,2025-10-02 18:07:30,,2025-10-02 18:07:30,9,111,15,0.0,0,0,1,2025,3,1
6845,Web Form Lead,8990.91,17.0,111,USD,2025-09-16 18:00:05,2025-10-02 18:08:06,lost,Lifestyle change,2025-10-02 18:08:06,19,,2025-10-02 18:08:06,2025-09-16 18:27:02,False,2025-09-16 18:00:05,2025-10-02 18:08:06,,2025-10-02 18:08:06,9,111,15,1348.6364999999998,0,0,1,2025,3,1
6846,Web Form Lead,0.0,20.0,134,USD,2025-09-16 18:24:16,2025-11-11 22:58:12,won,,2025-10-10 18:43:08,19,2025-10-10 18:43:08,,2025-11-11 22:58:12,False,2025-09-16 18:24:16,2025-10-10 18:43:08,2025-10-10 18:43:08,,9,134,100,0.0,0,1,0,2025,3,1
6847,Web Form Lead,4608.31,11.0,116,USD,2025-09-16 19:40:06,2025-09-22 21:30:42,lost,Unqualified lead,2025-09-22 21:30:42,19,,2025-09-22 21:30:42,2025-09-22 17:48:50,False,2025-09-16 19:40:06,2025-09-22 21:30:42,,2025-09-22 21:30:42,9,116,55,2534.5705000000003,0,0,1,2025,3,1
6848,Web Form Lead,715.33,11.0,111,USD,2025-09-16 21:29:40,2025-09-18 13:46:15,lost,Switched to competitor,2025-09-18 13:46:15,19,,2025-09-18 13:46:15,2025-09-16 21:42:59,False,2025-09-16 21:29:40,2025-09-18 13:46:15,,2025-09-18 13:46:15,9,111,15,107.29950000000001,0,0,1,2025,3,1
6849,Web Form Lead,2933.55,13.0,134,USD,2025-09-16 21:40:15,2026-01-15 13:52:52,won,,2026-01-15 13:52:10,19,2026-01-15 13:52:10,,2025-12-26 14:35:15,False,2025-09-16 21:40:15,2026-01-15 13:52:10,2026-01-15 13:52:10,,9,134,100,2933.55,0,1,0,2025,3,1
7050,Direct Lead,5909.65,,118,USD,2025-09-16 23:33:01,2026-03-04 21:23:10,open,,,20,,,,False,2025-09-16 23:33:01,,,,9,118,0,0.0,1,0,0,2025,3,1
7051,Direct Lead,2988.34,,118,USD,2025-09-16 23:33:01,2026-03-04 21:23:10,open,,,20,,,,False,2025-09-16 23:33:01,,,,9,118,0,0.0,1,0,0,2025,3,1
7077,Web Form Lead,13937.66,17.0,111,USD,2025-09-17 00:41:18,2025-10-23 15:11:02,lost,Lifestyle change,2025-10-23 15:11:02,19,,2025-10-23 15:11:02,2025-09-17 16:32:39,False,2025-09-17 00:41:18,2025-10-23 15:11:02,,2025-10-23 15:11:02,9,111,15,2090.649,0,0,1,2025,3,2
7078,Direct Lead,0.0,28.0,135,USD,2025-09-17 00:50:41,2026-02-25 15:31:31,lost,Taking a break from boating,2025-11-20 21:17:42,19,,2025-11-20 21:17:42,2026-02-25 15:31:31,False,2025-09-17 00:50:41,2025-11-20 21:17:42,,2025-11-20 21:17:42,9,135,0,0.0,0,0,1,2025,3,2
7080,Direct Lead,0.0,28.0,135,USD,2025-09-17 01:31:56,2026-02-25 15:31:10,lost,Switched to competitor,2025-11-20 21:17:27,19,,2025-11-20 21:17:27,2026-02-25 15:31:10,False,2025-09-17 01:31:56,2025-11-20 21:17:27,,2025-11-20 21:17:27,9,135,0,0.0,0,0,1,2025,3,2
7081,Direct Lead,0.0,28.0,135,USD,2025-09-17 03:37:34,2026-02-18 18:51:06,lost,Looking for short-term stay only,2026-02-18 18:51:00,19,,2026-02-18 18:51:00,2026-02-18 18:51:02,False,2025-09-17 03:37:34,2026-02-18 18:51:00,,2026-02-18 18:51:00,9,135,0,0.0,0,0,1,2025,3,2
7082,Direct Lead,0.0,28.0,135,USD,2025-09-17 07:52:22,2026-02-25 15:31:08,lost,Taking a break from boating,2025-11-20 20:58:00,19,,2025-11-20 20:58:00,2026-02-25 15:31:08,False,2025-09-17 07:52:22,2025-11-20 20:58:00,,2025-11-20 20:58:00,9,135,0,0.0,0,0,1,2025,3,2
7083,Web Form Lead,1145.18,17.0,111,USD,2025-09-17 12:32:48,2025-10-02 18:08:32,lost,Lifestyle change,2025-10-02 18:08:32,19,,2025-10-02 18:08:32,2025-09-17 16:32:53,False,2025-09-17 12:32:48,2025-10-02 18:08:32,,2025-10-02 18:08:32,9,111,15,171.77700000000002,0,0,1,2025,3,2
7084,Web Form Lead,0.0,20.0,135,USD,2025-09-17 13:10:43,2025-11-11 23:00:49,lost,Lifestyle change,2025-11-11 01:40:19,19,,2025-11-11 01:40:19,2025-11-11 23:00:49,False,2025-09-17 13:10:43,2025-11-11 01:40:19,,2025-11-11 01:40:19,9,135,0,0.0,0,0,1,2025,3,2
7085,Web Form Lead,0.0,17.0,110,USD,2025-09-17 15:00:59,2025-10-10 20:35:35,lost,General inquiry - no sale,2025-09-17 16:30:00,19,,2025-09-17 16:30:00,,False,2025-09-17 15:00:59,2025-09-17 16:30:00,,2025-09-17 16:30:00,9,110,5,0.0,0,0,1,2025,3,2
7086,Web Form Lead,0.0,15.0,135,USD,2025-09-17 15:20:58,2025-11-06 23:32:56,lost,Existing customer,2025-10-11 19:56:42,19,,2025-10-11 19:56:42,2025-11-06 23:32:56,False,2025-09-17 15:20:58,2025-10-11 19:56:42,,2025-10-11 19:56:42,9,135,0,0.0,0,0,1,2025,3,2
7090,Direct Lead,0.0,28.0,135,USD,2025-09-17 18:35:02,2026-02-25 15:31:05,lost,Switched to competitor,2025-11-20 20:54:22,19,,2025-11-20 20:54:22,2026-02-25 15:31:05,False,2025-09-17 18:35:02,2025-11-20 20:54:22,,2025-11-20 20:54:22,9,135,0,0.0,0,0,1,2025,3,2
7091,Direct Lead,0.0,28.0,135,USD,2025-09-17 18:37:41,2026-02-25 15:31:03,lost,Switched to competitor,2025-11-20 19:42:23,19,,2025-11-20 19:42:23,2026-02-25 15:31:03,False,2025-09-17 18:37:41,2025-11-20 19:42:23,,2025-11-20 19:42:23,9,135,0,0.0,0,0,1,2025,3,2
7092,Web Form Lead,0.0,12.0,111,USD,2025-09-17 19:04:46,2025-09-19 13:53:26,lost,Boat size not supported,2025-09-18 12:50:29,19,,2025-09-18 12:50:29,2025-09-17 20:15:45,False,2025-09-17 19:04:46,2025-09-18 12:50:29,,2025-09-18 12:50:29,9,111,15,0.0,0,0,1,2025,3,2
7093,Web Form Lead,9326.28,17.0,111,USD,2025-09-17 20:42:08,2025-10-23 15:11:29,lost,Lifestyle change,2025-10-23 15:11:29,19,,2025-10-23 15:11:29,2025-09-18 16:16:33,False,2025-09-17 20:42:08,2025-10-23 15:11:29,,2025-10-23 15:11:29,9,111,15,1398.942,0,0,1,2025,3,2
7094,Web Form Lead,0.0,11.0,110,USD,2025-09-18 01:03:09,2025-09-18 13:44:21,lost,Existing customer,2025-09-18 13:44:15,19,,2025-09-18 13:44:15,,False,2025-09-18 01:03:09,2025-09-18 13:44:15,,2025-09-18 13:44:15,9,110,5,0.0,0,0,1,2025,3,3
7611,Web Form Lead,0.0,17.0,110,USD,2025-09-18 02:38:10,2025-09-18 16:14:36,lost,Storing at home,2025-09-18 16:14:36,19,,2025-09-18 16:14:36,,False,2025-09-18 02:38:10,2025-09-18 16:14:36,,2025-09-18 16:14:36,9,110,5,0.0,0,0,1,2025,3,3
7612,Web Form Lead,1473.85,17.0,111,USD,2025-09-18 03:41:11,2025-11-10 13:01:01,lost,Switched to competitor,2025-11-10 13:01:01,19,,2025-11-10 13:01:01,2025-09-18 16:14:06,False,2025-09-18 03:41:11,2025-11-10 13:01:01,,2025-11-10 13:01:01,9,111,15,221.0775,0,0,1,2025,3,3
7613,Web Form Lead,0.0,12.0,111,USD,2025-09-18 04:58:09,2025-09-19 13:52:43,lost,Switched to competitor,2025-09-18 12:53:35,19,,2025-09-18 12:53:35,2025-09-18 12:52:28,False,2025-09-18 04:58:09,2025-09-18 12:53:35,,2025-09-18 12:53:35,9,111,15,0.0,0,0,1,2025,3,3
7614,Web Form Lead,0.0,12.0,110,USD,2025-09-18 05:21:33,2025-09-19 14:18:24,open,,,19,,,,False,2025-09-18 05:21:33,,,,9,110,5,0.0,1,0,0,2025,3,3
7615,Web Form Lead,0.0,15.0,135,USD,2025-09-18 11:44:36,2026-03-04 21:23:21,lost,Price too high,2025-10-11 20:11:00,19,,2025-10-11 20:11:00,2025-11-06 19:34:35,False,2025-09-18 11:44:36,2025-10-11 20:11:00,,2025-10-11 20:11:00,9,135,0,0.0,0,0,1,2025,3,3
7616,Direct Lead,1641.47,21.0,116,USD,2025-09-18 11:59:01,2025-10-14 18:27:10,won,,2025-10-14 18:27:10,19,2025-10-14 18:27:10,,2025-10-13 13:24:29,False,2025-09-18 11:59:01,2025-10-14 18:27:10,2025-10-14 18:27:10,,9,116,55,902.8085000000001,0,1,0,2025,3,3
7618,Web Form Lead,0.0,20.0,135,USD,2025-09-18 15:34:20,2025-11-11 23:00:53,lost,Looking for short-term stay only,2025-11-11 01:39:28,19,,2025-11-11 01:39:28,2025-11-11 23:00:53,False,2025-09-18 15:34:20,2025-11-11 01:39:28,,2025-11-11 01:39:28,9,135,0,0.0,0,0,1,2025,3,3
7619,Web Form Lead,0.0,13.0,110,USD,2025-09-18 16:12:05,2025-12-26 14:36:21,lost,Lifestyle change,2025-12-26 14:36:21,19,,2025-12-26 14:36:21,,False,2025-09-18 16:12:05,2025-12-26 14:36:21,,2025-12-26 14:36:21,9,110,5,0.0,0,0,1,2025,3,3
7620,Web Form Lead,0.0,12.0,112,USD,2025-09-18 16:54:35,2025-09-24 14:24:00,lost,Switched to competitor,2025-09-24 14:24:00,19,,2025-09-24 14:24:00,2025-09-24 14:17:09,False,2025-09-18 16:54:35,2025-09-24 14:24:00,,2025-09-24 14:24:00,9,112,35,0.0,0,0,1,2025,3,3
7621,Web Form Lead,0.0,12.0,112,USD,2025-09-18 18:57:04,2025-10-01 20:23:50,won,,2025-09-24 14:23:36,19,2025-09-24 14:23:36,,2025-09-24 14:17:07,False,2025-09-18 18:57:04,2025-09-24 14:23:36,2025-09-24 14:23:36,,9,112,35,0.0,0,1,0,2025,3,3
7622,Web Form Lead,0.0,18.0,135,USD,2025-09-18 19:59:32,2026-04-27 22:38:42,lost,Looking for short-term stay only,2026-04-27 22:38:39,19,,2026-04-27 22:38:39,2026-04-27 22:38:42,False,2025-09-18 19:59:32,2026-04-27 22:38:39,,2026-04-27 22:38:39,9,135,0,0.0,0,0,1,2025,3,3
7623,Direct Lead,0.0,21.0,135,USD,2025-09-19 00:21:50,2026-03-04 21:23:04,lost,Looking for short-term stay only,2026-01-09 16:45:10,19,,2026-01-09 16:45:10,2026-02-05 18:24:59,False,2025-09-19 00:21:50,2026-01-09 16:45:10,,2026-01-09 16:45:10,9,135,0,0.0,0,0,1,2025,3,4
7624,Web Form Lead,0.0,17.0,111,USD,2025-09-19 02:01:42,2025-09-19 13:33:46,lost,Taking a break from boating,2025-09-19 13:33:46,19,,2025-09-19 13:33:46,2025-09-19 02:08:58,False,2025-09-19 02:01:42,2025-09-19 13:33:46,,2025-09-19 13:33:46,9,111,15,0.0,0,0,1,2025,3,4
7625,Direct Lead,10649.05,21.0,116,USD,2025-09-19 14:12:29,2026-01-09 16:43:47,lost,Looking for short-term stay only,2026-01-09 16:43:47,19,,2026-01-09 16:43:47,2025-12-09 15:27:18,False,2025-09-19 14:12:29,2026-01-09 16:43:47,,2026-01-09 16:43:47,9,116,55,5856.9775,0,0,1,2025,3,4
7626,Web Form Lead,0.0,16.0,110,USD,2025-09-19 14:36:04,2025-09-21 13:17:31,lost,Boat size not supported,2025-09-21 13:17:31,19,,2025-09-21 13:17:31,,False,2025-09-19 14:36:04,2025-09-21 13:17:31,,2025-09-21 13:17:31,9,110,5,0.0,0,0,1,2025,3,4
7627,Web Form Lead,0.0,16.0,111,USD,2025-09-19 15:02:45,2025-10-28 13:23:34,lost,Switched to competitor,2025-10-28 13:23:34,19,,2025-10-28 13:23:34,2025-10-05 17:11:47,False,2025-09-19 15:02:45,2025-10-28 13:23:34,,2025-10-28 13:23:34,9,111,15,0.0,0,0,1,2025,3,4
7735,Direct Lead,4016.38,13.0,142,USD,2025-09-19 17:51:03,2026-03-04 21:23:11,lost,Switched to competitor,2025-10-13 17:06:35,22,,2025-10-13 17:06:35,2025-10-21 19:17:53,False,2025-09-19 17:51:03,2025-10-13 17:06:35,,2025-10-13 17:06:35,9,142,100,4016.38,0,0,1,2025,3,4
7736,Direct Lead,1135.4,13.0,141,USD,2025-09-19 17:51:04,2026-03-04 21:23:11,won,,2025-10-21 14:10:19,22,2025-10-21 14:10:19,,2025-10-21 14:10:15,False,2025-09-19 17:51:04,2025-10-21 14:10:19,2025-10-21 14:10:19,,9,141,100,1135.4,0,1,0,2025,3,4
7738,Direct Lead,5550.73,13.0,141,USD,2025-09-19 17:51:04,2026-03-04 21:23:11,won,,2025-10-24 18:16:21,22,2025-10-24 18:16:21,,2025-10-24 18:16:19,False,2025-09-19 17:51:04,2025-10-24 18:16:21,2025-10-24 18:16:21,,9,141,100,5550.73,0,1,0,2025,3,4
7739,Direct Lead,6365.4,13.0,141,USD,2025-09-19 17:51:04,2026-03-04 21:23:11,won,,2025-10-28 15:30:23,22,2025-10-28 15:30:23,,2025-10-28 15:30:21,False,2025-09-19 17:51:04,2025-10-28 15:30:23,2025-10-28 15:30:23,,9,141,100,6365.4,0,1,0,2025,3,4
7740,Direct Lead,6791.4,13.0,141,USD,2025-09-19 17:51:08,2026-03-04 21:23:11,won,,2026-02-04 20:35:04,22,2026-02-04 20:35:04,,2026-02-04 20:35:06,False,2025-09-19 17:51:08,2026-02-04 20:35:04,2026-02-04 20:35:04,,9,141,100,6791.4,0,1,0,2025,3,4
7741,Direct Lead,7210.89,13.0,141,USD,2025-09-19 17:51:08,2026-03-04 21:23:11,won,,2025-11-11 16:24:18,22,2025-11-11 16:24:18,,2025-11-11 16:24:27,False,2025-09-19 17:51:08,2025-11-11 16:24:18,2025-11-11 16:24:18,,9,141,100,7210.89,0,1,0,2025,3,4
7742,Direct Lead,7422.43,13.0,145,USD,2025-09-19 17:51:08,2026-03-04 21:23:11,open,,,22,,,2025-10-29 16:32:19,False,2025-09-19 17:51:08,,,,9,145,100,7422.43,1,0,0,2025,3,4
7743,Direct Lead,6732.81,13.0,141,USD,2025-09-19 17:51:08,2026-03-04 21:23:11,won,,2025-11-14 14:29:28,22,2025-11-14 14:29:28,,2025-11-14 14:29:27,False,2025-09-19 17:51:08,2025-11-14 14:29:28,2025-11-14 14:29:28,,9,141,100,6732.81,0,1,0,2025,3,4
7745,Direct Lead,5319.52,13.0,141,USD,2025-09-19 17:51:08,2026-03-04 21:23:11,won,,2026-02-04 20:34:28,22,2026-02-04 20:34:28,,2026-02-04 20:34:27,False,2025-09-19 17:51:08,2026-02-04 20:34:28,2026-02-04 20:34:28,,9,141,100,5319.52,0,1,0,2025,3,4
7748,Direct Lead,4622.7,13.0,141,USD,2025-09-19 17:51:10,2026-03-04 21:23:12,won,,2025-11-06 15:55:50,22,2025-11-06 15:55:50,,2025-11-06 15:55:53,False,2025-09-19 17:51:10,2025-11-06 15:55:50,2025-11-06 15:55:50,,9,141,100,4622.7,0,1,0,2025,3,4
7750,Direct Lead,7498.07,13.0,141,USD,2025-09-19 17:51:12,2026-03-04 21:23:12,won,,2026-02-11 17:09:07,22,2026-02-11 17:09:07,,2026-02-11 17:09:13,False,2025-09-19 17:51:12,2026-02-11 17:09:07,2026-02-11 17:09:07,,9,141,100,7498.07,0,1,0,2025,3,4
7752,Direct Lead,4209.71,13.0,142,USD,2025-09-19 17:51:14,2026-03-04 21:23:12,lost,Taking a break from boating,2025-12-10 13:59:31,22,,2025-12-10 13:59:31,2025-12-10 13:59:18,False,2025-09-19 17:51:14,2025-12-10 13:59:31,,2025-12-10 13:59:31,9,142,100,4209.71,0,0,1,2025,3,4
7753,Direct Lead,6412.65,13.0,141,USD,2025-09-19 17:51:14,2026-03-04 21:23:12,won,,2025-11-08 16:22:21,22,2025-11-08 16:22:21,,2025-11-08 16:22:19,False,2025-09-19 17:51:14,2025-11-08 16:22:21,2025-11-08 16:22:21,,9,141,100,6412.65,0,1,0,2025,3,4
7754,Direct Lead,3991.09,13.0,141,USD,2025-09-19 17:51:14,2026-03-04 21:23:12,won,,2025-12-11 15:11:50,22,2025-12-11 15:11:50,,2025-12-11 15:11:53,False,2025-09-19 17:51:14,2025-12-11 15:11:50,2025-12-11 15:11:50,,9,141,100,3991.09,0,1,0,2025,3,4
7755,Direct Lead,4680.85,13.0,145,USD,2025-09-19 17:51:14,2026-03-04 21:23:12,open,,,22,,,2025-10-29 16:43:15,False,2025-09-19 17:51:14,,,,9,145,100,4680.85,1,0,0,2025,3,4
7832,Direct Lead,2850.88,13.0,141,USD,2025-09-19 17:52:04,2026-03-04 21:23:13,won,,2025-10-22 17:37:11,22,2025-10-22 17:37:11,,2025-10-22 17:37:19,False,2025-09-19 17:52:04,2025-10-22 17:37:11,2025-10-22 17:37:11,,9,141,100,2850.88,0,1,0,2025,3,4
7833,Direct Lead,4135.11,13.0,141,USD,2025-09-19 17:52:04,2026-03-04 21:23:13,won,,2026-01-14 13:52:41,22,2026-01-14 13:52:41,,2026-01-14 13:52:39,False,2025-09-19 17:52:04,2026-01-14 13:52:41,2026-01-14 13:52:41,,9,141,100,4135.11,0,1,0,2025,3,4
7834,Direct Lead,5104.53,13.0,141,USD,2025-09-19 17:52:04,2026-03-04 21:23:13,won,,2025-10-29 19:33:59,22,2025-10-29 19:33:59,,2025-10-29 19:33:57,False,2025-09-19 17:52:04,2025-10-29 19:33:59,2025-10-29 19:33:59,,9,141,100,5104.53,0,1,0,2025,3,4
7835,Direct Lead,3418.23,13.0,141,USD,2025-09-19 17:52:04,2026-03-04 21:23:13,won,,2025-10-31 18:01:46,22,2025-10-31 18:01:46,,2025-10-31 18:01:45,False,2025-09-19 17:52:04,2025-10-31 18:01:46,2025-10-31 18:01:46,,9,141,100,3418.23,0,1,0,2025,3,4
7836,Direct Lead,4941.8,13.0,141,USD,2025-09-19 17:52:04,2026-03-04 21:23:13,won,,2025-10-28 15:42:54,22,2025-10-28 15:42:54,,2025-10-28 15:42:08,False,2025-09-19 17:52:04,2025-10-28 15:42:54,2025-10-28 15:42:54,,9,141,100,4941.8,0,1,0,2025,3,4
7837,Direct Lead,4715.98,13.0,142,USD,2025-09-19 17:52:04,2026-03-04 21:23:13,lost,Taking a break from boating,2025-12-01 21:59:12,22,,2025-12-01 21:59:12,2025-12-01 21:59:06,False,2025-09-19 17:52:04,2025-12-01 21:59:12,,2025-12-01 21:59:12,9,142,100,4715.98,0,0,1,2025,3,4
7839,Direct Lead,3681.04,13.0,141,USD,2025-09-19 17:52:06,2026-03-04 21:23:13,won,,2026-01-20 21:24:10,22,2026-01-20 21:24:10,,2026-01-20 21:24:08,False,2025-09-19 17:52:06,2026-01-20 21:24:10,2026-01-20 21:24:10,,9,141,100,3681.04,0,1,0,2025,3,4
7841,Direct Lead,2537.43,13.0,141,USD,2025-09-19 17:52:09,2026-03-04 21:23:13,won,,2025-10-31 17:57:15,22,2025-10-31 17:57:15,,2025-10-31 17:57:18,False,2025-09-19 17:52:09,2025-10-31 17:57:15,2025-10-31 17:57:15,,9,141,100,2537.43,0,1,0,2025,3,4
7842,Direct Lead,2991.77,13.0,141,USD,2025-09-19 17:52:10,2026-03-04 21:23:13,open,,,22,,,2026-01-20 16:29:54,False,2025-09-19 17:52:10,,,,9,141,100,2991.77,1,0,0,2025,3,4
7843,Direct Lead,3054.53,13.0,141,USD,2025-09-19 17:52:10,2026-03-04 21:23:13,won,,2025-10-13 13:15:45,22,2025-10-13 13:15:45,,2025-10-13 13:15:49,False,2025-09-19 17:52:10,2025-10-13 13:15:45,2025-10-13 13:15:45,,9,141,100,3054.53,0,1,0,2025,3,4
7844,Direct Lead,4150.24,13.0,141,USD,2025-09-19 17:52:10,2026-03-04 21:23:13,won,,2025-11-08 17:07:20,22,2025-11-08 17:07:20,,2025-11-08 17:07:18,False,2025-09-19 17:52:10,2025-11-08 17:07:20,2025-11-08 17:07:20,,9,141,100,4150.24,0,1,0,2025,3,4
7845,Direct Lead,3769.55,13.0,141,USD,2025-09-19 17:52:10,2026-03-04 21:23:13,won,,2025-11-06 16:27:19,22,2025-11-06 16:27:19,,2025-11-06 16:27:18,False,2025-09-19 17:52:10,2025-11-06 16:27:19,2025-11-06 16:27:19,,9,141,100,3769.55,0,1,0,2025,3,4
7846,Direct Lead,1442.06,13.0,141,USD,2025-09-19 17:52:11,2026-03-04 21:23:13,won,,2025-10-10 18:14:58,22,2025-10-10 18:14:58,,2025-10-10 18:15:02,False,2025-09-19 17:52:11,2025-10-10 18:14:58,2025-10-10 18:14:58,,9,141,100,1442.06,0,1,0,2025,3,4
7847,Direct Lead,2981.59,13.0,141,USD,2025-09-19 17:52:11,2026-03-04 21:23:13,won,,2026-02-11 17:07:47,22,2026-02-11 17:07:47,,2026-02-11 17:07:48,False,2025-09-19 17:52:11,2026-02-11 17:07:47,2026-02-11 17:07:47,,9,141,100,2981.59,0,1,0,2025,3,4
7848,Direct Lead,426.46,13.0,145,USD,2025-09-19 17:52:11,2026-03-04 21:23:13,open,,,22,,,2025-10-29 16:35:22,False,2025-09-19 17:52:11,,,,9,145,100,426.46,1,0,0,2025,3,4
7850,Direct Lead,2300.33,13.0,141,USD,2025-09-19 17:52:13,2026-03-04 21:23:13,won,,2025-11-06 16:12:45,22,2025-11-06 16:12:45,,2025-11-06 16:12:43,False,2025-09-19 17:52:13,2025-11-06 16:12:45,2025-11-06 16:12:45,,9,141,100,2300.33,0,1,0,2025,3,4
7851,Direct Lead,2398.94,13.0,141,USD,2025-09-19 17:52:15,2026-03-04 21:23:13,won,,2025-10-24 17:30:21,22,2025-10-24 17:30:21,,2025-10-24 17:30:19,False,2025-09-19 17:52:15,2025-10-24 17:30:21,2025-10-24 17:30:21,,9,141,100,2398.94,0,1,0,2025,3,4
7856,Direct Lead,4127.51,13.0,141,USD,2025-09-19 18:15:08,2026-03-04 21:23:13,won,,2025-11-11 13:47:53,22,2025-11-11 13:47:53,,2025-11-11 13:47:54,False,2025-09-19 18:15:08,2025-11-11 13:47:53,2025-11-11 13:47:53,,9,141,100,4127.51,0,1,0,2025,3,4
7857,Direct Lead,7405.84,13.0,141,USD,2025-09-19 18:15:08,2026-03-04 21:23:13,won,,2025-10-28 16:40:15,22,2025-10-28 16:40:15,,2025-10-28 16:40:14,False,2025-09-19 18:15:08,2025-10-28 16:40:15,2025-10-28 16:40:15,,9,141,100,7405.84,0,1,0,2025,3,4
7858,Direct Lead,7223.7,13.0,141,USD,2025-09-19 18:15:09,2026-03-04 21:23:13,won,,2025-10-21 14:53:13,22,2025-10-21 14:53:13,,2025-10-21 14:53:11,False,2025-09-19 18:15:09,2025-10-21 14:53:13,2025-10-21 14:53:13,,9,141,100,7223.7,0,1,0,2025,3,4
7859,Direct Lead,5738.87,13.0,141,USD,2025-09-19 18:15:09,2026-03-04 21:23:13,won,,2025-10-29 19:34:21,22,2025-10-29 19:34:21,,2025-10-29 19:34:19,False,2025-09-19 18:15:09,2025-10-29 19:34:21,2025-10-29 19:34:21,,9,141,100,5738.87,0,1,0,2025,3,4
7860,Direct Lead,2432.93,13.0,141,USD,2025-09-19 18:15:10,2026-03-04 21:23:13,won,,2025-10-25 16:27:38,22,2025-10-25 16:27:38,,2025-10-25 16:27:36,False,2025-09-19 18:15:10,2025-10-25 16:27:38,2025-10-25 16:27:38,,9,141,100,2432.93,0,1,0,2025,3,4
7861,Direct Lead,6457.47,13.0,141,USD,2025-09-19 18:15:10,2026-03-04 21:23:13,won,,2025-11-01 16:52:14,22,2025-11-01 16:52:14,,2025-11-01 16:52:13,False,2025-09-19 18:15:10,2025-11-01 16:52:14,2025-11-01 16:52:14,,9,141,100,6457.47,0,1,0,2025,3,4
7862,Direct Lead,7287.88,13.0,141,USD,2025-09-19 18:15:11,2026-03-04 21:23:13,won,,2025-11-11 16:04:20,22,2025-11-11 16:04:20,,2025-11-11 16:04:18,False,2025-09-19 18:15:11,2025-11-11 16:04:20,2025-11-11 16:04:20,,9,141,100,7287.88,0,1,0,2025,3,4
7863,Direct Lead,5542.16,13.0,141,USD,2025-09-19 18:15:12,2026-03-04 21:23:13,won,,2025-12-12 21:03:24,22,2025-12-12 21:03:24,,2025-12-12 21:03:22,False,2025-09-19 18:15:12,2025-12-12 21:03:24,2025-12-12 21:03:24,,9,141,100,5542.16,0,1,0,2025,3,4
7864,Direct Lead,5927.33,13.0,141,USD,2025-09-19 18:15:12,2026-03-04 21:23:13,won,,2025-10-28 16:46:18,22,2025-10-28 16:46:18,,2025-10-28 16:46:22,False,2025-09-19 18:15:12,2025-10-28 16:46:18,2025-10-28 16:46:18,,9,141,100,5927.33,0,1,0,2025,3,4
7865,Direct Lead,7559.2,13.0,141,USD,2025-09-19 18:15:13,2026-03-04 21:23:13,won,,2025-10-03 16:30:16,22,2025-10-03 16:30:16,,2025-10-03 16:30:48,False,2025-09-19 18:15:13,2025-10-03 16:30:16,2025-10-03 16:30:16,,9,141,100,7559.2,0,1,0,2025,3,4
7866,Direct Lead,5432.87,13.0,141,USD,2025-09-19 18:15:14,2026-03-04 21:23:13,won,,2025-10-23 13:51:43,22,2025-10-23 13:51:43,,2025-10-23 13:51:40,False,2025-09-19 18:15:14,2025-10-23 13:51:43,2025-10-23 13:51:43,,9,141,100,5432.87,0,1,0,2025,3,4
